playerID,yearID,playerStint,teamID,league,numberOfGames,numberOfGamesAsBatter,AtBatting,runs,hits,doules,tripples,homeRuns,runsBattedIn,stolenBases,caughtStealing,baseOnBalls,strikeouts,intentionalWalks,hitsByPitch,sacrificeHits,sacrificeFlies,groundedIntoDoublePlays,G_old,playerName
johnsde01,1968,1,ATL,NL,127,127,342,29,71,11,1,8,33,0,1,35,79,2,3,0,3,9,127,Deron Roger
johnsde01,1969,1,PHI,NL,138,138,475,51,121,19,4,17,80,4,2,60,111,4,0,1,9,15,138,Deron Roger
johnsde01,1970,1,PHI,NL,159,159,574,66,147,28,3,27,93,0,0,72,132,7,0,2,2,13,159,Deron Roger
johnsde01,1971,1,PHI,NL,158,158,582,74,154,29,0,34,95,0,1,72,146,8,2,2,2,18,158,Deron Roger
johnsde01,1972,1,PHI,NL,96,96,230,19,49,4,1,9,31,0,1,26,69,4,3,0,3,7,96,Deron Roger
johnsde01,1973,1,PHI,NL,12,12,36,3,6,2,0,1,5,0,0,5,10,0,1,1,1,1,12,Deron Roger
johnsdi01,1885,1,BSN,NL,26,26,111,17,26,6,3,1,23,,,0,15,,,,,,26,Richard Frederick
johnsdi01,1886,1,BSN,NL,109,109,413,48,99,18,9,1,57,11,,3,70,,,,,,109,Richard Frederick
johnsdi01,1887,1,BSN,NL,127,127,507,87,131,13,20,5,77,52,,16,35,,0,,,,127,Richard Frederick
johnsdi01,1888,1,BSN,NL,135,135,585,102,173,31,18,12,68,35,,15,33,,1,,,,135,Richard Frederick
johnsdi01,1889,1,BSN,NL,132,132,539,80,123,16,4,5,67,34,,41,60,,2,,,,132,Richard Frederick
johnser02,1950,1,BSN,NL,16,16,2,0,1,0,0,0,0,0,,0,0,,0,0,,0,16,Ernest Thorwald
johnser02,1952,1,BSN,NL,29,29,22,2,2,1,0,0,2,0,0,2,3,,0,4,,1,29,Ernest Thorwald
johnser02,1953,1,ML1,NL,36,36,14,0,1,0,0,0,0,0,0,0,4,,0,1,,0,36,Ernest Thorwald
johnser02,1954,1,ML1,NL,40,40,13,2,3,0,0,0,1,0,0,0,2,,0,5,0,0,40,Ernest Thorwald
johnser02,1955,1,ML1,NL,40,40,20,1,2,0,0,0,1,0,0,2,4,0,0,1,0,1,40,Ernest Thorwald
johnser02,1956,1,ML1,NL,36,36,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,36,Ernest Thorwald
johnser02,1957,1,ML1,NL,30,30,17,1,6,1,0,1,7,0,0,0,3,0,0,1,0,0,30,Ernest Thorwald
johnser02,1958,1,ML1,NL,15,15,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,15,Ernest Thorwald
johnsga01,2003,1,ANA,AL,5,5,8,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,5,Gerald Clyde
johnsja01,1974,1,PHI,NL,64,64,200,30,59,10,4,6,30,5,5,24,28,4,0,0,0,2,64,John William
johnsja01,1975,1,PHI,NL,122,122,350,50,115,19,2,7,54,7,3,42,39,7,0,3,3,8,122,John William
johnsja01,1976,1,PHI,NL,129,129,440,62,140,38,4,5,53,5,5,41,39,5,2,1,7,9,129,John William
johnsja01,1977,1,PHI,NL,112,112,363,64,103,18,4,15,59,3,7,38,38,3,2,1,7,9,112,John William
johnsja01,1978,1,PHI,NL,35,35,56,3,10,2,0,0,4,0,2,6,9,0,0,0,0,2,35,John William
johnsja01,1980,1,LAN,NL,109,109,251,31,77,15,2,2,20,3,2,24,29,1,2,2,0,3,109,John William
johnsja01,1981,1,LAN,NL,61,61,83,8,17,3,0,3,6,0,1,7,13,0,0,0,0,3,61,John William
johnsja01,1982,1,LAN,NL,21,21,13,1,1,1,0,0,2,0,0,5,2,1,0,0,1,0,21,John William
johnsja01,1985,1,LAN,NL,17,17,15,0,2,1,0,0,2,0,0,1,2,1,0,0,0,2,17,John William
johnsja02,2008,1,LAN,NL,16,16,7,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,16,Jason Michael
johnsje01,1968,1,PHI,NL,16,16,25,0,2,1,0,0,1,0,0,2,7,0,0,1,0,1,16,Jerry Michael
johnsje01,1969,1,PHI,NL,33,33,43,1,9,1,0,0,2,0,0,2,15,0,0,3,0,0,33,Jerry Michael
johnsji01,1926,1,BSN,NL,23,23,57,7,14,1,0,1,5,2,,10,3,,0,0,,,23,James Harle
johnsjo01,1894,1,PHI,NL,4,4,16,4,3,0,0,0,3,0,,1,3,,0,,,,4,John Louis
johnsjo04,1979,2,TEX,AL,17,0,,,,,,,,,,,,,,,,,17,John Henry
johnsjo04,1980,1,TEX,AL,33,0,,,,,,,,,,,,,,,,,33,John Henry
johnsjo04,1981,1,TEX,AL,24,0,,,,,,,,,,,,,,,,,24,John Henry
johnsjo05,1985,1,ATL,NL,15,15,23,0,1,1,0,0,2,0,0,3,8,0,0,3,0,0,15,Joseph Richard
johnsjo05,1986,1,ATL,NL,17,17,26,2,3,0,0,0,1,0,0,1,12,0,0,2,1,0,17,Joseph Richard
johnsjo07,1993,1,FLO,NL,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,John William
johnsjo07,1994,1,FLO,NL,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,John William
johnsjo07,1995,1,FLO,NL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,John William
johnsjo08,1998,1,TEX,AL,1,0,,,,,,,,,,,,,,,,,1,Jonathan Kent
johnsjo08,1999,1,TEX,AL,1,0,,,,,,,,,,,,,,,,,1,Jonathan Kent
johnsjo08,2000,1,TEX,AL,15,0,,,,,,,,,,,,,,,,,15,Jonathan Kent
johnsjo08,2001,1,TEX,AL,5,0,,,,,,,,,,,,,,,,,5,Jonathan Kent
johnsjo09,2005,1,FLO,NL,4,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,Joshua Michael
johnsjo09,2006,1,FLO,NL,31,30,42,1,4,2,0,0,3,0,0,1,23,0,0,6,0,0,31,Joshua Michael
johnsjo09,2007,1,FLO,NL,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,Joshua Michael
johnsjo09,2008,1,FLO,NL,14,14,30,1,4,2,0,0,2,0,0,1,18,0,0,3,0,0,14,Joshua Michael
johnsjo09,2009,1,FLO,NL,34,32,62,8,12,1,0,3,10,0,0,6,33,0,0,9,0,0,,Joshua Michael
johnsjo09,2010,1,FLO,NL,28,27,59,0,5,0,0,0,4,0,0,1,24,0,0,6,0,1,,Joshua Michael
johnsjo09,2011,1,FLO,NL,9,9,19,1,3,0,0,0,4,0,0,2,10,0,0,2,0,1,9,Joshua Michael
johnske01,1950,2,PHI,NL,21,21,19,4,3,0,0,0,0,0,,1,3,,0,0,,0,21,Kenneth Wandersee
johnske01,1951,1,PHI,NL,36,36,35,7,5,0,0,0,3,1,0,1,11,,0,1,,0,36,Kenneth Wandersee
johnske02,1958,1,KC1,AL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Kenneth Travis
johnske02,1959,1,KC1,AL,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,Kenneth Travis
johnske02,1960,1,KC1,AL,42,42,30,2,5,1,0,0,3,0,0,0,11,0,0,3,0,1,42,Kenneth Travis
johnske02,1961,1,KC1,AL,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,Kenneth Travis
johnske02,1965,2,ML1,NL,29,29,61,3,7,1,0,0,5,0,0,0,27,0,0,3,0,0,29,Kenneth Travis
johnske02,1966,1,ATL,NL,32,32,70,3,10,2,1,1,2,0,0,1,28,0,0,10,0,1,32,Kenneth Travis
johnske02,1967,1,ATL,NL,29,29,71,5,9,1,0,0,1,0,0,5,27,0,0,6,0,0,29,Kenneth Travis
johnske02,1968,1,ATL,NL,31,31,40,1,7,0,0,0,2,0,0,0,19,0,0,3,1,2,31,Kenneth Travis
johnske02,1969,1,ATL,NL,9,9,6,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,Kenneth Travis
johnske04,2000,1,ANA,AL,6,6,4,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,6,Keith
johnske05,2005,1,ATL,NL,87,87,290,46,70,12,3,9,40,2,1,40,75,1,1,2,1,11,87,Kelly Andrew
johnske05,2007,1,ATL,NL,147,147,521,91,144,26,10,16,68,9,5,79,117,3,4,2,2,8,147,Kelly Andrew
johnske05,2008,1,ATL,NL,150,150,547,86,157,39,6,12,69,11,6,52,113,2,2,9,4,3,150,Kelly Andrew
johnske05,2009,1,ATL,NL,106,106,303,47,68,20,3,8,29,7,2,32,54,1,3,6,2,4,,Kelly Andrew
johnsla02,1982,1,TEX,AL,105,105,324,37,84,11,0,7,38,3,5,31,40,0,1,2,0,13,105,Lamar
johnslo01,1962,1,ML1,NL,61,61,117,22,33,4,5,2,13,6,1,11,27,0,1,0,0,1,61,Louis Brown
johnslo01,1965,1,LAN,NL,131,131,468,57,121,24,1,12,58,15,6,24,81,8,16,7,3,7,131,Louis Brown
johnslo01,1966,1,LAN,NL,152,152,526,71,143,20,2,17,73,8,10,21,75,4,14,9,2,16,152,Louis Brown
johnslo01,1967,1,LAN,NL,104,104,330,39,89,14,1,11,41,4,3,24,52,5,7,7,3,9,104,Louis Brown
johnsma01,1998,1,ANA,AL,10,10,14,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,10,Mark Patrick
johnsni01,2005,1,WAS,NL,131,131,453,66,131,35,3,15,74,3,8,80,87,8,12,0,2,15,131,Nicholas Robert
johnsni01,2006,1,WAS,NL,147,147,500,100,145,46,0,23,77,10,3,110,99,15,13,2,3,12,147,Nicholas Robert
johnsni01,2008,1,WAS,NL,38,38,109,15,24,8,0,5,20,0,0,33,25,4,4,0,1,2,38,Nicholas Robert
johnsni01,2009,1,WAS,NL,98,98,353,47,104,16,2,6,44,2,2,63,66,3,6,0,2,11,,Nicholas Robert
johnsni01,2009,2,FLO,NL,35,35,104,24,29,8,0,2,18,0,2,36,18,1,6,1,3,4,,Nicholas Robert
johnsra04,1982,1,ATL,NL,27,27,46,5,11,5,0,0,6,0,1,6,4,1,2,1,1,1,27,Randall Glenn
johnsra04,1983,1,ATL,NL,86,86,144,22,36,3,0,1,17,1,3,20,27,3,1,4,0,4,86,Randall Glenn
johnsra04,1984,1,ATL,NL,91,91,294,28,82,13,0,5,30,4,7,21,21,6,1,6,0,2,91,Randall Glenn
johnsre02,2010,1,LAN,NL,102,102,202,24,53,11,2,2,15,2,2,5,50,0,4,2,2,3,,Reed Cameron
johnsre02,2012,2,ATL,NL,43,,100,7,27,5,0,0,4,0,1,3,18,0,2,0,0,1,,Reed Cameron
johnsro02,1937,2,BSN,NL,85,85,260,24,72,8,3,3,22,5,,38,29,,0,1,,6,85,Roy Cleveland
johnsro02,1938,1,BSN,NL,7,7,29,2,5,0,0,0,1,1,,1,5,,0,0,,0,7,Roy Cleveland
johnssi01,1940,1,PHI,NL,37,37,43,2,6,0,0,0,1,0,,0,13,,0,2,,1,37,Silas Kenneth
johnssi01,1941,1,PHI,NL,39,39,47,1,7,0,0,0,0,0,,1,11,,0,2,,1,39,Silas Kenneth
johnssi01,1942,1,PHI,NL,39,39,58,3,6,0,0,0,0,0,,0,16,,0,5,,3,39,Silas Kenneth
johnssi01,1943,1,PHI,NL,21,21,33,3,6,0,0,0,2,0,,3,8,,0,3,,1,21,Silas Kenneth
johnssi01,1946,1,PHI,NL,1,1,1,0,1,0,0,0,0,0,,0,0,,0,0,,0,1,Silas Kenneth
johnssi01,1946,2,BSN,NL,28,28,37,0,5,0,0,0,5,0,,1,14,,0,4,,0,28,Silas Kenneth
johnssi01,1947,1,BSN,NL,36,36,30,1,1,0,0,0,1,0,,1,11,,0,0,,0,36,Silas Kenneth
johnssp01,1889,1,CL6,AA,116,116,459,91,130,14,10,2,79,34,,39,47,,12,,,,116,James Ralph
johnssp01,1890,1,CL6,AA,135,135,538,106,186,23,18,1,113,43,,48,,,10,,,,135,James Ralph
johnsst01,1961,1,KC1,AL,3,3,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,3,Stanley Lucius
johnssy01,1934,2,PHI,NL,42,42,41,8,8,1,0,0,3,0,,3,13,,0,2,,1,42,Sylvester W.
johnssy01,1935,1,PHI,NL,37,37,58,6,14,2,0,1,7,0,,2,12,,0,6,,0,37,Sylvester W.
johnssy01,1936,1,PHI,NL,39,39,36,1,9,1,0,0,3,0,,0,7,,0,0,,1,39,Sylvester W.
johnssy01,1937,1,PHI,NL,32,32,48,1,7,1,0,0,3,0,,0,15,,0,2,,2,32,Sylvester W.
johnssy01,1938,1,PHI,NL,22,22,29,0,1,0,0,0,0,0,,2,10,,0,1,,2,22,Sylvester W.
johnssy01,1939,1,PHI,NL,22,22,33,0,5,0,0,0,2,0,,2,11,,0,4,,4,22,Sylvester W.
johnssy01,1940,1,PHI,NL,17,17,8,0,0,0,0,0,0,0,,0,3,,0,1,,1,17,Sylvester W.
johnsyo01,1897,1,PHI,NL,5,5,13,0,1,0,0,0,0,0,,0,,,0,0,,,5,John Gottfred
johnto01,1972,1,LAN,NL,29,29,63,3,10,0,0,0,2,0,0,0,10,0,0,7,0,3,29,Thomas Edward
johnto01,1973,1,LAN,NL,36,36,74,3,15,1,0,0,7,0,0,4,17,0,0,7,0,3,36,Thomas Edward
johnto01,1974,1,LAN,NL,22,22,51,0,6,2,0,0,2,0,0,2,10,0,0,9,0,1,22,Thomas Edward
johnto01,1976,1,LAN,NL,31,31,64,3,7,1,0,0,3,0,0,2,10,0,0,10,0,4,31,Thomas Edward
johnto01,1977,1,LAN,NL,31,31,79,3,14,1,0,1,4,0,0,3,14,0,0,6,1,0,31,Thomas Edward
johnto01,1978,1,LAN,NL,33,33,66,2,8,2,0,0,6,0,0,3,13,0,0,12,0,1,33,Thomas Edward
jokst01,1954,1,PHI,NL,3,3,3,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,3,Stanley Edward
jollyda01,1953,1,ML1,NL,24,24,2,1,1,0,0,0,0,0,0,1,1,,0,0,,0,24,David
jollyda01,1954,1,ML1,NL,48,48,31,6,9,1,0,1,3,0,0,1,7,,0,2,0,1,48,David
jollyda01,1955,1,ML1,NL,36,36,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,36,David
jollyda01,1956,1,ML1,NL,29,29,4,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,29,David
jollyda01,1957,1,ML1,NL,23,23,5,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,23,David
jones01,1874,1,BL1,NA,2,2,7,0,1,0,0,0,1,0,0,0,0,,,,,,2,Levin
jones03,1885,1,NY4,AA,1,1,4,0,1,0,0,0,0,0,,0,,,0,,,,1,
jonesal01,1892,2,WAS,NL,4,4,11,0,3,0,0,0,1,1,,1,3,,0,,,,4,Alexander M.
jonesal01,1894,1,PHI,NL,1,1,4,1,1,0,0,0,1,0,,0,3,,0,,,,1,Alexander M.
jonesan01,1996,1,ATL,NL,31,31,106,11,23,7,1,5,13,3,0,7,29,0,0,0,0,1,31,Andruw Rudolf
jonesan01,1997,1,ATL,NL,153,153,399,60,92,18,1,18,70,20,11,56,107,2,4,5,3,11,153,Andruw Rudolf
jonesan01,1998,1,ATL,NL,159,159,582,89,158,33,8,31,90,27,4,40,129,8,4,1,4,10,159,Andruw Rudolf
jonesan01,1999,1,ATL,NL,162,162,592,97,163,35,5,26,84,24,12,76,103,11,9,0,2,11,162,Andruw Rudolf
jonesan01,2000,1,ATL,NL,161,161,656,122,199,36,6,36,104,21,6,59,100,0,9,0,5,12,161,Andruw Rudolf
jonesan01,2001,1,ATL,NL,161,161,625,104,157,25,2,34,104,11,4,56,142,3,3,0,9,10,161,Andruw Rudolf
jonesan01,2002,1,ATL,NL,154,154,560,91,148,34,0,35,94,8,3,83,135,4,10,0,6,14,154,Andruw Rudolf
jonesan01,2003,1,ATL,NL,156,156,595,101,165,28,2,36,116,4,3,53,125,2,5,0,6,18,156,Andruw Rudolf
jonesan01,2004,1,ATL,NL,154,154,570,85,149,34,4,29,91,6,6,71,147,9,3,0,2,24,154,Andruw Rudolf
jonesan01,2005,1,ATL,NL,160,160,586,95,154,24,3,51,128,5,3,64,112,13,15,0,7,19,160,Andruw Rudolf
jonesan01,2006,1,ATL,NL,156,156,565,107,148,29,0,41,129,4,1,82,127,9,13,0,9,13,156,Andruw Rudolf
jonesan01,2007,1,ATL,NL,154,154,572,83,127,27,2,26,94,5,2,70,138,4,8,0,9,16,154,Andruw Rudolf
jonesan01,2008,1,LAN,NL,75,75,209,21,33,8,1,3,14,0,1,27,76,0,1,0,1,5,75,Andruw Rudolf
jonesan01,2009,1,TEX,AL,82,82,281,43,60,18,0,17,43,5,1,45,72,3,2,0,3,7,,Andruw Rudolf
jonesba01,1992,1,PHI,NL,44,44,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,Barry Louis
jonesbi02,1911,1,BSN,NL,24,24,51,6,11,2,1,0,3,1,,15,7,,0,1,,,24,William Dennis
jonesbi02,1912,1,BSN,NL,3,3,2,0,1,0,0,0,2,0,,0,1,,0,0,,,3,William Dennis
jonesbo02,1974,1,TEX,AL,2,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Robert Oliver
jonesbo02,1975,1,TEX,AL,9,9,11,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,9,Robert Oliver
jonesbo02,1981,1,TEX,AL,10,10,34,4,9,1,0,3,7,0,1,1,7,0,0,0,0,0,10,Robert Oliver
jonesbo02,1983,1,TEX,AL,41,41,72,5,16,4,0,1,11,0,2,5,17,1,2,0,2,2,41,Robert Oliver
jonesbo02,1984,1,TEX,AL,64,64,143,14,37,4,0,4,22,1,1,10,19,1,1,0,2,0,64,Robert Oliver
jonesbo02,1985,1,TEX,AL,83,83,134,14,30,2,0,5,23,1,0,11,30,1,1,0,2,1,83,Robert Oliver
jonesbo02,1986,1,TEX,AL,13,13,21,1,2,0,0,0,3,0,0,2,5,0,0,0,0,0,13,Robert Oliver
jonesbr01,1923,1,PHI,NL,3,3,2,1,1,0,0,0,0,0,0,0,0,,0,0,,,3,Jesse Frank
jonesbr02,2007,1,ATL,NL,5,5,19,0,3,1,0,0,4,0,0,0,8,0,1,0,1,0,5,Brandon Lamon
jonesbr02,2008,1,ATL,NL,41,41,116,16,31,10,1,1,17,1,0,7,28,2,1,3,1,3,41,Brandon Lamon
jonesbr02,2009,1,ATL,NL,5,5,13,2,4,0,0,0,1,0,0,4,3,0,0,0,0,0,,Brandon Lamon
jonesch01,1876,1,CN1,NL,64,64,276,40,79,17,4,4,38,,,7,17,,,,,,64,Charles Wesley
jonesch01,1877,1,CN1,NL,17,17,69,16,21,3,3,1,10,0,0,4,8,0,0,0,,,17,Charles Wesley
jonesch01,1877,3,CN1,NL,38,38,163,36,51,8,7,1,26,,,10,17,,,,,,38,Charles Wesley
jonesch01,1878,1,CN1,NL,61,61,261,50,81,11,7,3,39,,,4,17,,,,,,61,Charles Wesley
jonesch01,1879,1,BSN,NL,83,83,355,85,112,22,10,9,62,,,29,38,,,,,,83,Charles Wesley
jonesch01,1880,1,BSN,NL,66,66,280,44,84,15,3,5,37,,,11,27,,,,,,66,Charles Wesley
jonesch01,1887,2,NY4,AA,62,62,247,30,63,11,3,3,29,8,,12,,,6,,,,62,Charles Wesley
jonesch06,1993,1,ATL,NL,8,8,3,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,8,Larry Wayne
jonesch06,1995,1,ATL,NL,140,140,524,87,139,22,3,23,86,8,4,73,99,1,0,1,4,10,140,Larry Wayne
jonesch06,1996,1,ATL,NL,157,157,598,114,185,32,5,30,110,14,1,87,88,0,0,1,7,14,157,Larry Wayne
jonesch06,1997,1,ATL,NL,157,157,597,100,176,41,3,21,111,20,5,76,88,8,0,0,6,19,157,Larry Wayne
jonesch06,1998,1,ATL,NL,160,160,601,123,188,29,5,34,107,16,6,96,93,1,1,1,8,17,160,Larry Wayne
jonesch06,1999,1,ATL,NL,157,157,567,116,181,41,1,45,110,25,3,126,94,18,2,0,6,20,157,Larry Wayne
jonesch06,2000,1,ATL,NL,156,156,579,118,180,38,1,36,111,14,7,95,64,10,2,0,10,14,156,Larry Wayne
jonesch06,2001,1,ATL,NL,159,159,572,113,189,33,5,38,102,9,10,98,82,20,2,0,5,13,159,Larry Wayne
jonesch06,2002,1,ATL,NL,158,158,548,90,179,35,1,26,100,8,2,107,89,23,2,0,5,18,158,Larry Wayne
jonesch06,2003,1,ATL,NL,153,153,555,103,169,33,2,27,106,2,2,94,83,13,1,0,6,10,153,Larry Wayne
jonesch06,2004,1,ATL,NL,137,137,472,69,117,20,1,30,96,2,0,84,96,8,4,0,7,14,137,Larry Wayne
jonesch06,2005,1,ATL,NL,109,109,358,66,106,30,0,21,72,5,1,72,56,5,0,0,2,9,109,Larry Wayne
jonesch06,2006,1,ATL,NL,110,110,411,87,133,28,3,26,86,6,1,61,73,4,1,0,4,12,110,Larry Wayne
jonesch06,2007,1,ATL,NL,134,134,513,108,173,42,4,29,102,5,1,82,75,10,0,0,5,21,134,Larry Wayne
jonesch06,2008,1,ATL,NL,128,128,439,82,160,24,1,22,75,4,0,90,61,16,1,0,4,13,128,Larry Wayne
jonesch06,2009,1,ATL,NL,143,143,488,80,129,23,2,18,71,4,1,101,89,18,1,0,6,14,,Larry Wayne
jonesch06,2010,1,ATL,NL,95,95,317,47,84,21,0,10,46,5,0,61,47,6,0,0,3,10,,Larry Wayne
jonesch06,2011,1,ATL,NL,126,126,455,56,125,33,1,18,70,2,2,51,80,10,0,0,6,10,126,Larry Wayne
jonesch06,2012,1,ATL,NL,112,,387,58,111,23,0,14,62,1,0,57,51,6,1,0,3,15,,Larry Wayne
jonesda02,1941,1,PHI,NL,2,2,3,0,1,1,0,0,0,0,,0,0,,0,0,,0,2,Dale Eldon
jonesda03,1972,2,TEX,AL,72,72,151,14,24,2,0,4,19,1,0,10,31,1,0,2,3,2,72,James Dalton
jonesdo01,1994,1,PHI,NL,47,47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Douglas Reid
jonesfr01,1884,1,DTN,NL,2,2,8,0,1,0,0,0,0,,,0,1,,,,,,2,Frank M.
jonesgo01,1962,1,KC1,AL,21,21,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,Gordon Bassett
jonesgr01,2003,1,ANA,AL,18,0,,,,,,,,,,,,,,,,,18,Greg Alan
joneshe01,1884,1,DTN,NL,34,34,127,24,28,3,1,0,3,,,16,18,,,,,,34,Henry Monroe
joneshu01,2010,1,FLO,NL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,David Hunter
jonesja02,1883,1,DTN,NL,12,12,42,3,8,1,0,0,3,,,1,11,,,,,,12,Daniel Albion
jonesja04,2008,2,FLO,NL,18,18,37,5,4,0,0,0,2,0,0,6,8,1,0,0,1,1,18,Jacque Dewayne
jonesja05,2003,1,TEX,AL,40,40,107,11,23,6,0,3,11,0,1,10,21,0,3,0,1,1,40,Jason Dewey
jonesjo01,1920,1,BSN,NL,3,3,4,0,1,0,1,0,0,0,0,0,2,,0,0,,,3,John Paul
joneske01,1930,1,BSN,NL,8,8,5,1,1,0,0,0,0,0,,0,3,,0,0,,,8,Kenneth Frederick
jonesma01,1961,1,ML1,NL,28,28,104,13,24,3,2,0,12,4,4,12,28,2,2,1,0,0,28,Mack F.
jonesma01,1962,1,ML1,NL,91,91,333,51,85,17,4,10,36,5,1,44,100,3,7,2,0,7,91,Mack F.
jonesma01,1963,1,ML1,NL,93,93,228,36,50,11,4,3,22,8,4,26,59,5,7,1,1,2,93,Mack F.
jonesma01,1965,1,ML1,NL,143,143,504,78,132,18,7,31,75,8,2,29,122,1,9,2,2,5,143,Mack F.
jonesma01,1966,1,ATL,NL,118,118,417,60,110,14,1,23,66,16,10,39,85,4,8,2,4,7,118,Mack F.
jonesma01,1967,1,ATL,NL,140,140,454,72,115,23,4,17,50,10,6,64,108,4,9,4,3,7,140,Mack F.
jonesmi03,2009,1,LAN,NL,8,8,13,1,4,1,0,0,0,0,0,0,6,0,2,0,0,0,,Mitchell C.
jonesni01,1952,1,PHI,NL,8,8,30,3,5,0,0,1,5,0,0,0,4,,0,0,,2,8,Vernal Leroy
jonesni01,1957,1,ML1,NL,30,30,79,5,21,2,1,2,8,0,0,3,7,1,0,1,0,0,30,Vernal Leroy
jonesod01,1983,1,TEX,AL,42,0,,,,,,,,,,,,,,,,,42,Odell
jonesod01,1984,1,TEX,AL,33,0,,,,,,,,,,,,,,,,,33,Odell
jonespe01,1929,1,BSN,NL,36,36,61,4,9,1,0,0,3,0,,2,16,,0,4,,,36,Percy Lee
jonesro02,1988,1,PHI,NL,33,33,124,15,36,6,1,8,26,0,0,2,14,0,0,0,3,2,33,Ronald Glen
jonesro02,1989,1,PHI,NL,12,12,31,7,9,0,0,2,4,1,0,9,1,1,0,0,0,2,12,Ronald Glen
jonesro02,1990,1,PHI,NL,24,24,58,5,16,2,0,3,7,0,1,9,9,0,0,0,0,1,24,Ronald Glen
jonesro02,1991,1,PHI,NL,28,28,26,0,4,2,0,0,3,0,0,2,9,0,0,0,0,1,28,Ronald Glen
jonessh01,1952,1,BSN,NL,39,39,8,1,1,0,0,0,1,0,0,0,1,,0,1,,0,39,Sheldon Leslie
jonesst01,1968,1,WS2,AL,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,Steven Howell
jonesto01,1902,1,BLA,AL,37,37,159,22,45,8,4,0,14,1,,2,,,0,0,,,37,Thomas
jonesto02,2004,2,PHI,NL,27,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,Todd Barton Givin
jonesto02,2005,1,FLO,NL,68,64,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,68,Todd Barton Givin
joneswi01,1947,1,PHI,NL,18,18,62,5,14,0,1,0,10,2,,7,0,,0,0,,3,18,Willie Edward
joneswi01,1948,1,PHI,NL,17,17,60,9,20,2,0,2,9,0,,3,5,,0,2,,3,17,Willie Edward
joneswi01,1949,1,PHI,NL,149,149,532,71,130,35,1,19,77,3,,65,66,,1,6,,20,149,Willie Edward
joneswi01,1950,1,PHI,NL,157,157,610,100,163,28,6,25,88,5,,61,40,,3,4,,15,157,Willie Edward
joneswi01,1951,1,PHI,NL,148,148,564,79,161,28,5,22,81,6,2,60,47,,4,19,,9,148,Willie Edward
joneswi01,1952,1,PHI,NL,147,147,541,60,135,12,3,18,72,5,3,53,36,,6,11,,14,147,Willie Edward
joneswi01,1953,1,PHI,NL,149,149,481,61,108,16,2,19,70,1,1,85,45,,1,4,,10,149,Willie Edward
joneswi01,1954,1,PHI,NL,142,142,535,64,145,28,3,12,56,4,1,61,54,,0,8,6,10,142,Willie Edward
joneswi01,1955,1,PHI,NL,146,146,516,65,133,20,3,16,81,6,2,77,51,5,3,6,9,13,146,Willie Edward
joneswi01,1956,1,PHI,NL,149,149,520,88,144,20,4,17,78,5,4,92,49,6,1,3,5,15,149,Willie Edward
joneswi01,1957,1,PHI,NL,133,133,440,58,96,19,2,9,47,1,0,61,41,3,0,5,6,14,133,Willie Edward
joneswi01,1958,1,PHI,NL,118,118,398,52,108,15,1,14,60,1,2,49,45,4,2,3,4,8,118,Willie Edward
joneswi01,1959,1,PHI,NL,47,47,160,23,43,9,1,7,24,0,0,19,14,2,0,1,2,4,47,Willie Edward
jonnabu01,1926,1,PHI,NL,19,19,34,3,4,1,0,0,2,0,,3,4,,0,1,,,19,Clarence James
jonnabu01,1927,1,PHI,NL,53,53,143,18,42,6,0,0,14,0,,7,7,,0,4,,,53,Clarence James
